ID,obsnum,Choice,HEV,PHEV,BEV,PHEV_PHEVaer,BEV_BEVaer,PHEV_FastCharge,BEV_FastCharge,Price,OpCost,Acceleration,American,Japanese,Chinese,SKorean
99,1476,1,1,0,0,0,0,0,0,25,9,7,0,0,1,0
99,1476,0,0,0,1,0,25,0,0,30,23,10,0,1,0,0
99,1477,0,0,0,0,0,0,0,0,25,19,7,0,0,1,0
99,1477,0,0,0,1,0,25,0,1,37,13,10,0,0,0,0
99,1477,1,0,1,0,30,0,1,0,25,13,5.5,0,0,1,0
99,1478,0,1,0,0,0,0,0,0,50,23,8.5,0,0,0,0
99,1478,0,0,1,0,30,0,1,0,25,9,7,0,0,1,0
99,1478,1,1,0,0,0,0,0,0,50,23,5.5,1,0,0,0
99,1479,0,0,0,0,0,0,0,0,37,23,8.5,0,1,0,0
99,1479,1,1,0,0,0,0,0,0,50,9,5.5,0,0,0,1
99,1479,0,0,0,1,0,25,0,0,50,19,10,0,0,1,0
99,1480,0,0,0,1,0,0,0,0,25,13,8.5,0,0,0,0
99,1480,0,0,0,0,0,0,0,0,25,9,10,0,0,1,0
99,1480,1,0,1,0,10,0,1,0,50,9,5.5,1,0,0,0
99,1481,0,0,1,0,10,0,1,0,30,9,5.5,0,0,0,1
99,1481,1,0,1,0,0,0,1,0,25,9,5.5,0,0,0,0
99,1481,0,0,1,0,30,0,0,0,30,9,5.5,0,0,1,0
99,1482,0,0,0,1,0,25,0,0,37,23,5.5,1,0,0,0
99,1482,0,0,0,1,0,0,0,0,50,23,7,0,0,0,1
99,1482,1,1,0,0,0,0,0,0,50,23,10,1,0,0,0
99,1483,0,0,1,0,30,0,1,0,25,9,7,0,0,0,1
99,1483,1,0,1,0,30,0,1,0,50,9,5.5,0,1,0,0
99,1483,0,0,1,0,30,0,0,0,25,23,10,0,0,0,1
99,1484,0,0,1,0,30,0,0,0,37,19,8.5,1,0,0,0
99,1484,0,0,0,1,0,75,0,1,30,13,10,0,0,0,1
99,1484,1,0,1,0,0,0,1,0,37,13,8.5,0,0,0,0
99,1485,0,0,0,1,0,75,0,1,25,23,8.5,0,0,0,0
99,1485,1,0,1,0,10,0,0,0,25,19,10,1,0,0,0
99,1485,0,0,0,1,0,25,0,1,50,9,7,1,0,0,0
100,1486,0,1,0,0,0,0,0,0,20,19,5.5,0,0,0,0
100,1486,1,0,0,1,0,0,0,1,30,9,7,0,0,0,1
100,1486,0,1,0,0,0,0,0,0,20,19,5.5,0,0,1,0
100,1487,0,0,1,0,0,0,1,0,25,23,5.5,0,1,0,0
100,1487,1,0,1,0,0,0,1,0,20,23,10,0,0,0,1
100,1487,0,1,0,0,0,0,0,0,30,23,8.5,0,0,0,1
100,1488,0,0,1,0,30,0,0,0,20,19,8.5,0,0,0,1
100,1488,0,0,0,0,0,0,0,0,25,19,7,0,0,0,1
100,1488,1,0,0,1,0,75,0,1,20,9,8.5,0,0,0,1
100,1489,0,0,1,0,0,0,1,0,50,19,7,0,0,1,0
100,1489,0,0,0,1,0,0,0,0,30,13,5.5,1,0,0,0
100,1489,1,0,0,1,0,75,0,1,37,9,5.5,0,0,0,1
100,1490,1,0,1,0,0,0,1,0,25,13,10,1,0,0,0
100,1490,0,0,0,1,0,0,0,0,37,13,5.5,0,1,0,0
100,1490,0,0,0,0,0,0,0,0,50,19,10,0,1,0,0
100,1491,0,0,0,1,0,25,0,1,37,23,8.5,0,0,0,0
100,1491,1,0,1,0,0,0,0,0,20,9,7,0,0,1,0
100,1491,0,0,0,1,0,75,0,1,50,19,8.5,0,1,0,0
100,1492,0,0,0,1,0,75,0,1,50,23,5.5,0,0,0,1
100,1492,1,0,1,0,10,0,1,0,25,19,8.5,0,1,0,0
100,1492,0,1,0,0,0,0,0,0,50,19,7,0,1,0,0
100,1493,0,0,0,1,0,75,0,0,50,19,8.5,0,0,1,0
100,1493,1,0,1,0,10,0,0,0,20,9,7,0,0,0,0
100,1493,0,1,0,0,0,0,0,0,25,13,8.5,1,0,0,0
100,1494,0,0,0,1,0,0,0,1,50,23,10,1,0,0,0
100,1494,1,0,0,1,0,0,0,1,50,9,7,1,0,0,0
100,1494,0,0,1,0,10,0,0,0,37,19,5.5,0,1,0,0
100,1495,0,0,0,0,0,0,0,0,25,23,5.5,0,0,1,0
100,1495,0,0,0,1,0,75,0,0,50,19,8.5,0,0,0,0
100,1495,1,0,1,0,30,0,1,0,37,19,10,0,0,0,1
100,1496,0,0,0,1,0,0,0,1,30,23,5.5,1,0,0,0
100,1496,1,0,0,1,0,75,0,1,30,13,7,0,0,0,1
100,1496,0,0,0,0,0,0,0,0,50,13,8.5,0,0,1,0
100,1497,1,0,1,0,0,0,1,0,37,9,10,0,1,0,0
100,1497,0,1,0,0,0,0,0,0,25,9,10,0,0,0,0
100,1497,0,0,1,0,30,0,1,0,50,13,7,1,0,0,0
100,1498,0,0,0,0,0,0,0,0,37,19,5.5,0,0,0,0
100,1498,0,0,1,0,30,0,0,0,25,23,7,0,0,0,0
100,1498,1,0,0,1,0,25,0,1,25,13,10,0,0,0,0
100,1499,0,0,0,1,0,75,0,0,25,9,10,1,0,0,0
100,1499,1,0,1,0,0,0,0,0,30,9,10,0,1,0,0
100,1499,0,0,0,1,0,0,0,1,37,23,10,0,0,0,1
100,1500,0,0,0,1,0,0,0,1,30,13,10,1,0,0,0
100,1500,0,1,0,0,0,0,0,0,37,9,7,0,0,0,0
100,1500,1,0,0,1,0,0,0,1,30,9,7,0,0,0,0
101,1501,1,0,1,0,0,0,0,0,37,19,5.5,0,1,0,0
101,1501,0,0,1,0,0,0,1,0,50,19,8.5,0,0,0,0
101,1501,0,0,0,1,0,25,0,0,50,23,5.5,0,0,0,1
101,1502,0,0,1,0,10,0,1,0,37,19,7,0,0,0,0
101,1502,1,0,0,0,0,0,0,0,25,23,5.5,1,0,0,0
101,1502,0,0,1,0,10,0,1,0,20,23,10,0,0,0,1
101,1503,0,0,0,0,0,0,0,0,25,9,7,0,0,0,0
101,1503,1,0,1,0,0,0,0,0,20,13,8.5,1,0,0,0
101,1503,0,0,0,0,0,0,0,0,50,19,5.5,0,0,0,1
101,1504,1,0,0,0,0,0,0,0,25,19,10,0,0,1,0
101,1504,0,0,0,1,0,0,0,1,25,23,8.5,1,0,0,0
101,1504,0,0,0,1,0,0,0,0,30,13,5.5,0,0,0,0
101,1505,1,0,0,1,0,25,0,1,37,19,7,0,0,0,0
101,1505,0,0,1,0,30,0,1,0,50,19,10,0,0,0,0
101,1505,0,0,1,0,0,0,0,0,37,23,8.5,0,0,0,0
101,1506,0,0,1,0,30,0,0,0,50,19,5.5,1,0,0,0
101,1506,0,0,0,1,0,25,0,1,37,19,10,0,0,1,0
101,1506,1,0,1,0,30,0,0,0,37,19,5.5,0,0,1,0
101,1507,0,0,0,1,0,75,0,1,50,19,10,0,0,0,1
101,1507,0,0,0,1,0,0,0,1,30,23,10,0,0,1,0
101,1507,1,0,1,0,30,0,0,0,50,19,5.5,1,0,0,0
101,1508,0,0,0,1,0,0,0,0,25,9,10,0,0,0,1
101,1508,0,0,0,1,0,25,0,1,30,13,7,0,1,0,0
101,1508,1,0,0,1,0,75,0,0,30,9,7,0,0,1,0
101,1509,0,0,0,1,0,0,0,0,50,9,8.5,0,0,1,0
101,1509,0,0,0,1,0,75,0,0,50,23,8.5,0,1,0,0
101,1509,1,1,0,0,0,0,0,0,20,19,7,0,0,1,0
101,1510,0,0,0,1,0,0,0,0,37,19,7,0,0,0,0
101,1510,0,0,0,1,0,75,0,0,30,19,8.5,0,1,0,0
101,1510,1,0,1,0,30,0,0,0,37,23,10,0,0,0,0
101,1511,1,0,0,1,0,75,0,0,30,9,10,0,0,0,1
101,1511,0,0,0,1,0,0,0,0,25,19,10,0,0,0,1
101,1511,0,0,1,0,30,0,1,0,25,23,10,0,0,0,1
101,1512,0,0,0,1,0,75,0,0,37,13,7,0,0,0,0
101,1512,1,0,1,0,30,0,0,0,37,9,7,0,0,0,1
101,1512,0,0,1,0,10,0,1,0,37,13,7,0,0,0,1
101,1513,0,0,0,1,0,75,0,1,30,23,7,0,1,0,0
101,1513,1,0,1,0,30,0,0,0,25,19,5.5,1,0,0,0
101,1513,0,0,0,1,0,75,0,0,30,19,10,0,0,0,1
101,1514,0,0,0,1,0,0,0,0,30,19,7,0,0,0,0
101,1514,0,0,0,1,0,0,0,1,20,13,10,0,0,0,0
101,1514,1,0,1,0,10,0,0,0,50,13,5.5,1,0,0,0
101,1515,1,1,0,0,0,0,0,0,20,23,8.5,0,0,0,0
101,1515,0,0,0,1,0,25,0,1,20,19,8.5,0,0,0,0
101,1515,0,1,0,0,0,0,0,0,30,19,8.5,0,0,1,0
102,1516,0,1,0,0,0,0,0,0,50,23,10,0,0,0,0
102,1516,1,0,0,1,0,25,0,0,20,13,8.5,1,0,0,0
102,1516,0,1,0,0,0,0,0,0,30,19,10,0,0,0,0
102,1517,0,1,0,0,0,0,0,0,30,23,8.5,0,0,0,0
102,1517,0,0,0,1,0,75,0,0,50,23,10,0,0,0,0
102,1517,1,0,1,0,10,0,1,0,25,19,8.5,0,0,1,0
102,1518,1,0,1,0,10,0,0,0,37,13,8.5,0,0,0,0
102,1518,0,0,0,1,0,0,0,0,20,23,8.5,0,1,0,0
102,1518,0,0,0,1,0,75,0,0,50,9,7,0,0,0,1
102,1519,0,0,0,1,0,75,0,1,25,13,10,0,1,0,0
102,1519,0,1,0,0,0,0,0,0,50,23,7,0,0,1,0
102,1519,1,1,0,0,0,0,0,0,30,13,8.5,0,0,0,1
102,1520,0,0,0,1,0,0,0,1,20,23,8.5,0,1,0,0
102,1520,1,0,1,0,10,0,0,0,20,9,5.5,0,1,0,0
102,1520,0,0,1,0,30,0,1,0,20,13,10,0,1,0,0
102,1521,1,0,0,0,0,0,0,0,25,9,7,0,0,0,0
102,1521,0,0,0,1,0,0,0,1,25,19,10,0,0,0,0
102,1521,0,0,0,1,0,75,0,1,37,13,8.5,0,0,0,1
102,1522,0,0,0,0,0,0,0,0,30,23,5.5,0,0,0,1
102,1522,1,0,1,0,30,0,1,0,30,9,10,0,0,0,0
102,1522,0,0,1,0,0,0,1,0,25,23,10,0,1,0,0
102,1523,0,0,1,0,30,0,0,0,25,19,8.5,0,1,0,0
102,1523,1,0,1,0,30,0,0,0,50,9,5.5,0,0,0,1
102,1523,0,1,0,0,0,0,0,0,25,9,7,0,1,0,0
102,1524,1,0,1,0,10,0,1,0,50,9,5.5,1,0,0,0
102,1524,0,0,1,0,10,0,1,0,37,23,10,0,0,1,0
102,1524,0,0,0,0,0,0,0,0,37,9,8.5,0,1,0,0
102,1525,0,0,0,1,0,75,0,0,37,23,10,1,0,0,0
102,1525,0,0,0,1,0,75,0,0,30,23,5.5,0,0,0,1
102,1525,1,1,0,0,0,0,0,0,37,9,7,0,0,1,0
102,1526,0,0,0,1,0,75,0,1,37,23,10,0,0,0,1
102,1526,0,0,0,1,0,0,0,1,20,19,7,0,0,0,1
102,1526,1,0,0,0,0,0,0,0,30,19,8.5,0,1,0,0
102,1527,0,0,0,1,0,25,0,1,37,19,7,0,0,0,1
102,1527,1,0,1,0,30,0,0,0,20,19,5.5,0,0,0,1
102,1527,0,0,0,1,0,0,0,1,25,13,10,0,0,0,1
102,1528,1,0,1,0,30,0,1,0,30,9,10,1,0,0,0
102,1528,0,0,0,1,0,0,0,0,25,19,10,0,1,0,0
102,1528,0,0,0,1,0,25,0,0,37,9,10,0,0,0,1
102,1529,0,0,1,0,10,0,0,0,50,23,8.5,1,0,0,0
102,1529,0,0,1,0,10,0,0,0,30,19,10,0,0,0,0
102,1529,1,0,1,0,30,0,0,0,30,9,10,0,0,0,0
102,1530,1,0,0,0,0,0,0,0,37,9,7,0,1,0,0
102,1530,0,0,1,0,0,0,0,0,30,19,5.5,0,0,0,0
102,1530,0,0,1,0,10,0,1,0,50,23,5.5,0,1,0,0
103,1531,0,0,0,1,0,0,0,0,37,19,8.5,1,0,0,0
103,1531,1,1,0,0,0,0,0,0,25,9,7,0,1,0,0
103,1531,0,0,0,1,0,0,0,0,50,13,7,0,1,0,0
103,1532,0,0,1,0,10,0,1,0,25,23,7,1,0,0,0
103,1532,1,0,0,0,0,0,0,0,37,19,7,0,1,0,0
103,1532,0,0,1,0,0,0,1,0,25,19,5.5,0,0,0,0
103,1533,0,0,0,1,0,0,0,0,50,9,10,0,1,0,0
103,1533,0,0,0,1,0,25,0,0,30,13,5.5,0,1,0,0
103,1533,1,0,1,0,0,0,0,0,37,23,5.5,0,0,1,0
103,1534,0,0,0,0,0,0,0,0,50,9,8.5,0,0,0,1
103,1534,0,0,0,1,0,0,0,0,30,13,5.5,0,0,0,0
103,1534,1,1,0,0,0,0,0,0,50,13,8.5,0,0,1,0
103,1535,0,0,0,1,0,75,0,1,30,13,10,0,1,0,0
103,1535,1,0,0,1,0,0,0,0,20,19,10,1,0,0,0
103,1535,0,0,0,1,0,0,0,0,30,23,10,0,0,1,0
103,1536,0,0,0,1,0,0,0,0,50,13,8.5,0,0,0,0
103,1536,1,0,1,0,0,0,1,0,20,19,5.5,1,0,0,0
103,1536,0,0,0,1,0,0,0,1,50,9,10,1,0,0,0
103,1537,0,0,0,1,0,25,0,0,50,9,10,0,0,1,0
103,1537,0,0,1,0,10,0,1,0,30,19,5.5,0,0,0,0
103,1537,1,0,1,0,10,0,0,0,50,23,10,1,0,0,0
103,1538,0,0,0,1,0,0,0,1,25,13,10,0,0,0,1
103,1538,1,0,1,0,0,0,0,0,30,13,7,0,0,0,1
103,1538,0,0,0,1,0,0,0,1,25,13,7,0,0,1,0
103,1539,0,0,1,0,30,0,1,0,30,23,8.5,0,0,0,0
103,1539,1,1,0,0,0,0,0,0,30,9,10,0,0,1,0
103,1539,0,0,0,1,0,25,0,0,37,19,7,0,0,0,0
103,1540,1,0,1,0,30,0,0,0,20,13,5.5,1,0,0,0
103,1540,0,1,0,0,0,0,0,0,30,13,7,0,0,1,0
103,1540,0,0,0,1,0,25,0,0,20,19,5.5,0,1,0,0
103,1541,0,0,0,1,0,75,0,1,37,23,5.5,1,0,0,0
103,1541,1,0,0,0,0,0,0,0,25,13,10,1,0,0,0
103,1541,0,0,1,0,0,0,0,0,20,13,8.5,0,0,0,1
103,1542,1,1,0,0,0,0,0,0,50,13,7,0,1,0,0
103,1542,0,0,0,1,0,0,0,0,37,9,7,0,0,0,1
103,1542,0,0,0,1,0,25,0,0,37,23,10,0,0,0,0
103,1543,0,0,1,0,30,0,0,0,20,19,5.5,0,0,0,0
103,1543,1,0,0,0,0,0,0,0,20,9,10,0,0,0,1
103,1543,0,0,1,0,30,0,1,0,25,23,10,0,0,0,1
103,1544,0,0,1,0,30,0,1,0,50,23,7,0,0,1,0
103,1544,1,1,0,0,0,0,0,0,20,9,7,1,0,0,0
103,1544,0,0,1,0,0,0,1,0,20,9,7,0,0,0,1
103,1545,1,1,0,0,0,0,0,0,20,23,5.5,0,1,0,0
103,1545,0,0,1,0,30,0,1,0,37,13,7,0,0,1,0
103,1545,0,0,0,0,0,0,0,0,30,23,5.5,0,1,0,0
104,1546,0,0,1,0,0,0,0,0,20,9,10,0,0,0,1
104,1546,1,0,1,0,10,0,0,0,25,19,5.5,1,0,0,0
104,1546,0,0,1,0,0,0,0,0,37,19,5.5,0,1,0,0
104,1547,1,1,0,0,0,0,0,0,25,19,8.5,0,0,0,1
104,1547,0,0,1,0,30,0,0,0,50,19,8.5,0,0,0,0
104,1547,0,1,0,0,0,0,0,0,20,19,10,0,1,0,0
104,1548,0,0,0,1,0,25,0,1,37,19,7,0,0,0,1
104,1548,0,0,1,0,10,0,1,0,20,23,7,0,0,0,0
104,1548,1,0,0,1,0,75,0,1,25,13,7,0,0,0,0
104,1549,1,1,0,0,0,0,0,0,30,9,10,0,0,0,0
104,1549,0,0,0,1,0,0,0,0,50,13,8.5,0,0,1,0
104,1549,0,0,1,0,0,0,0,0,20,23,7,0,0,1,0
104,1550,1,0,0,1,0,25,0,0,20,9,7,0,0,0,1
104,1550,0,0,1,0,30,0,1,0,37,23,8.5,0,0,1,0
104,1550,0,0,0,1,0,0,0,0,30,19,8.5,0,0,0,1
104,1551,0,0,1,0,30,0,0,0,37,9,10,0,1,0,0
104,1551,0,1,0,0,0,0,0,0,50,19,8.5,0,0,1,0
104,1551,1,0,0,1,0,0,0,0,50,9,7,1,0,0,0
104,1552,1,0,0,1,0,0,0,0,37,9,7,0,0,0,0
104,1552,0,0,0,1,0,75,0,1,20,23,8.5,0,1,0,0
104,1552,0,1,0,0,0,0,0,0,30,19,8.5,0,0,0,1
104,1553,0,1,0,0,0,0,0,0,50,9,10,0,0,0,0
104,1553,1,0,1,0,30,0,1,0,37,9,5.5,0,0,1,0
104,1553,0,0,1,0,0,0,1,0,30,23,10,0,0,0,1
104,1554,0,0,0,0,0,0,0,0,25,13,5.5,0,1,0,0
104,1554,1,1,0,0,0,0,0,0,25,9,10,1,0,0,0
104,1554,0,0,0,1,0,0,0,1,37,9,8.5,0,1,0,0
104,1555,0,0,0,1,0,0,0,1,20,19,7,0,1,0,0
104,1555,1,0,0,1,0,25,0,1,25,23,8.5,0,0,0,1
104,1555,0,0,0,1,0,75,0,1,50,23,7,0,0,0,1
104,1556,0,0,1,0,30,0,0,0,30,9,7,0,1,0,0
104,1556,1,0,1,0,30,0,0,0,20,9,7,0,0,0,0
104,1556,0,0,1,0,0,0,1,0,50,19,10,0,0,0,1
104,1557,1,1,0,0,0,0,0,0,20,9,8.5,1,0,0,0
104,1557,0,0,1,0,10,0,0,0,25,23,5.5,0,0,0,1
104,1557,0,0,1,0,30,0,0,0,37,19,5.5,0,0,0,1
104,1558,0,0,1,0,10,0,1,0,50,9,8.5,0,0,1,0
104,1558,0,0,0,1,0,75,0,0,50,23,5.5,0,0,1,0
104,1558,1,0,1,0,10,0,1,0,30,19,10,0,0,0,1
104,1559,0,0,0,1,0,25,0,1,50,13,5.5,0,0,0,0
104,1559,0,1,0,0,0,0,0,0,37,19,10,1,0,0,0
104,1559,1,0,1,0,30,0,1,0,20,9,8.5,0,1,0,0
104,1560,0,0,1,0,0,0,1,0,37,13,7,0,0,1,0
104,1560,1,1,0,0,0,0,0,0,30,13,10,0,0,0,1
104,1560,0,0,0,1,0,0,0,1,50,23,7,0,0,1,0
105,1561,0,0,0,1,0,25,0,1,50,23,7,1,0,0,0
105,1561,1,0,0,1,0,75,0,0,20,13,7,0,1,0,0
105,1561,0,0,0,1,0,0,0,0,25,23,8.5,0,0,1,0
105,1562,0,0,1,0,30,0,1,0,25,19,8.5,0,0,1,0
105,1562,1,0,1,0,10,0,0,0,25,9,10,0,1,0,0
105,1562,0,0,1,0,10,0,1,0,50,23,7,0,0,0,0
105,1563,0,1,0,0,0,0,0,0,37,13,5.5,0,0,0,0
105,1563,1,0,0,1,0,25,0,0,20,19,5.5,0,1,0,0
105,1563,0,1,0,0,0,0,0,0,30,19,10,0,1,0,0
105,1564,0,0,1,0,10,0,1,0,50,9,8.5,1,0,0,0
105,1564,0,0,0,1,0,75,0,0,50,13,8.5,0,1,0,0
105,1564,1,0,1,0,10,0,0,0,30,9,5.5,0,0,1,0
105,1565,1,0,1,0,0,0,0,0,20,9,5.5,0,0,1,0
105,1565,0,0,0,0,0,0,0,0,20,13,5.5,0,1,0,0
105,1565,0,0,0,1,0,0,0,1,50,13,10,0,0,0,0
105,1566,1,1,0,0,0,0,0,0,25,19,7,0,0,0,1
105,1566,0,0,1,0,10,0,0,0,50,9,10,0,0,0,0
105,1566,0,0,1,0,0,0,0,0,30,23,8.5,1,0,0,0
105,1567,0,0,0,1,0,25,0,1,50,23,10,0,0,1,0
105,1567,1,0,1,0,0,0,0,0,37,9,10,0,0,1,0
105,1567,0,0,1,0,30,0,0,0,37,13,5.5,0,0,0,0
105,1568,0,0,0,1,0,75,0,0,25,9,7,0,0,0,0
105,1568,1,0,0,0,0,0,0,0,30,9,8.5,0,0,0,1
105,1568,0,0,0,1,0,0,0,0,30,9,5.5,0,1,0,0
105,1569,1,0,1,0,30,0,0,0,20,13,10,0,0,1,0
105,1569,0,0,0,0,0,0,0,0,50,23,8.5,0,1,0,0
105,1569,0,1,0,0,0,0,0,0,25,13,10,0,0,0,1
105,1570,0,0,1,0,0,0,0,0,50,13,5.5,0,1,0,0
105,1570,1,1,0,0,0,0,0,0,25,9,5.5,1,0,0,0
105,1570,0,0,0,0,0,0,0,0,37,13,7,0,0,0,0
105,1571,0,0,1,0,0,0,1,0,37,19,5.5,0,1,0,0
105,1571,0,0,0,1,0,0,0,1,20,19,8.5,0,0,0,0
105,1571,1,1,0,0,0,0,0,0,37,9,5.5,1,0,0,0
105,1572,0,0,0,0,0,0,0,0,50,9,7,1,0,0,0
105,1572,1,0,0,1,0,25,0,1,20,13,8.5,1,0,0,0
105,1572,0,1,0,0,0,0,0,0,37,19,5.5,0,0,1,0
105,1573,0,0,0,1,0,0,0,1,50,19,7,0,0,0,1
105,1573,0,0,1,0,10,0,0,0,30,23,8.5,0,0,0,0
105,1573,1,1,0,0,0,0,0,0,20,23,5.5,0,0,0,0
105,1574,0,0,0,0,0,0,0,0,37,19,5.5,0,0,0,0
105,1574,1,0,1,0,10,0,0,0,37,9,10,0,0,1,0
105,1574,0,0,1,0,30,0,1,0,37,19,7,0,1,0,0
105,1575,0,0,0,1,0,0,0,1,30,19,5.5,0,0,1,0
105,1575,0,0,0,1,0,25,0,0,20,13,7,0,1,0,0
105,1575,1,0,1,0,10,0,0,0,30,9,10,0,1,0,0
106,1576,1,0,1,0,0,0,0,0,50,19,5.5,0,0,0,0
106,1576,0,0,0,0,0,0,0,0,20,9,10,0,1,0,0
106,1576,0,0,0,1,0,0,0,0,30,19,8.5,0,1,0,0
106,1577,0,0,0,1,0,75,0,0,37,9,10,0,0,0,1
106,1577,1,0,0,1,0,0,0,1,25,13,5.5,0,0,0,0
106,1577,0,0,0,0,0,0,0,0,50,19,5.5,0,0,1,0
106,1578,0,0,0,1,0,0,0,0,25,23,5.5,0,0,0,1
106,1578,1,1,0,0,0,0,0,0,20,23,10,0,0,0,0
106,1578,0,0,1,0,10,0,1,0,37,9,5.5,0,0,0,1
106,1579,0,1,0,0,0,0,0,0,50,19,10,0,0,0,0
106,1579,0,0,0,1,0,25,0,1,20,9,10,0,1,0,0
106,1579,1,1,0,0,0,0,0,0,20,23,7,0,0,0,0
106,1580,0,0,1,0,10,0,1,0,30,13,5.5,1,0,0,0
106,1580,0,0,1,0,30,0,1,0,30,19,5.5,0,0,0,1
106,1580,1,0,0,1,0,25,0,0,25,9,7,1,0,0,0
106,1581,1,0,1,0,0,0,1,0,37,19,5.5,0,0,0,1
106,1581,0,0,1,0,0,0,0,0,50,9,8.5,0,0,1,0
106,1581,0,1,0,0,0,0,0,0,30,23,10,0,0,1,0
106,1582,1,0,0,1,0,75,0,0,50,9,5.5,0,0,0,0
106,1582,0,0,0,1,0,25,0,0,50,13,5.5,0,0,0,1
106,1582,0,0,1,0,10,0,1,0,50,9,8.5,0,1,0,0
106,1583,0,0,1,0,0,0,0,0,50,23,8.5,0,0,1,0
106,1583,0,0,0,1,0,0,0,0,20,9,5.5,0,0,1,0
106,1583,1,0,0,1,0,75,0,1,30,13,8.5,1,0,0,0
106,1584,1,0,0,1,0,25,0,0,25,19,8.5,0,0,0,0
106,1584,0,0,0,0,0,0,0,0,50,9,10,0,0,0,1
106,1584,0,0,0,1,0,25,0,1,25,9,7,0,1,0,0
106,1585,1,0,0,1,0,25,0,1,25,23,5.5,0,0,0,0
106,1585,0,0,0,0,0,0,0,0,25,13,8.5,0,0,0,0
106,1585,0,0,0,1,0,75,0,1,30,13,10,0,0,0,1
106,1586,1,1,0,0,0,0,0,0,25,19,5.5,1,0,0,0
106,1586,0,0,1,0,30,0,1,0,37,13,5.5,0,0,0,1
106,1586,0,1,0,0,0,0,0,0,37,13,7,0,0,0,1
106,1587,1,0,0,1,0,75,0,1,20,19,5.5,0,0,0,0
106,1587,0,0,0,1,0,25,0,1,50,23,5.5,0,0,0,1
106,1587,0,0,0,1,0,75,0,1,20,9,5.5,0,0,1,0
106,1588,1,0,0,1,0,75,0,0,50,23,7,1,0,0,0
106,1588,0,0,1,0,10,0,1,0,30,23,7,0,0,1,0
106,1588,0,0,1,0,10,0,1,0,30,9,8.5,0,0,1,0
106,1589,0,1,0,0,0,0,0,0,20,9,5.5,0,0,0,0
106,1589,0,0,0,1,0,0,0,0,37,23,10,0,1,0,0
106,1589,1,0,0,1,0,0,0,1,25,9,7,0,0,0,0
106,1590,0,0,0,1,0,25,0,0,37,23,7,0,0,1,0
106,1590,0,0,0,0,0,0,0,0,50,23,7,0,1,0,0
106,1590,1,1,0,0,0,0,0,0,20,13,5.5,1,0,0,0
107,1591,1,0,0,1,0,0,0,1,37,13,7,0,0,0,1
107,1591,0,0,1,0,30,0,1,0,50,19,7,1,0,0,0
107,1591,0,0,1,0,30,0,0,0,30,23,10,1,0,0,0
107,1592,0,0,1,0,30,0,1,0,37,13,8.5,0,0,1,0
107,1592,0,0,1,0,10,0,1,0,30,19,8.5,0,0,1,0
107,1592,1,0,1,0,10,0,1,0,20,9,7,0,1,0,0
107,1593,0,0,1,0,30,0,0,0,50,13,8.5,0,0,1,0
107,1593,1,0,1,0,30,0,1,0,37,9,5.5,0,0,1,0
107,1593,0,0,0,0,0,0,0,0,20,13,5.5,0,0,0,1
107,1594,0,0,1,0,10,0,0,0,37,23,10,0,1,0,0
107,1594,1,0,0,1,0,0,0,1,20,13,10,0,0,0,0
107,1594,0,0,1,0,0,0,0,0,20,23,10,0,0,0,0
107,1595,1,0,1,0,0,0,1,0,25,13,7,0,1,0,0
107,1595,0,0,0,1,0,0,0,0,50,9,5.5,0,0,1,0
107,1595,0,0,1,0,30,0,1,0,20,19,8.5,0,1,0,0
107,1596,1,0,1,0,30,0,1,0,37,13,7,1,0,0,0
107,1596,0,0,1,0,30,0,0,0,37,19,7,1,0,0,0
107,1596,0,0,1,0,0,0,1,0,25,23,5.5,0,0,0,0
107,1597,0,0,1,0,30,0,0,0,37,19,7,0,0,0,1
107,1597,1,0,1,0,30,0,0,0,20,9,7,1,0,0,0
107,1597,0,0,0,1,0,75,0,0,20,19,8.5,0,1,0,0
107,1598,1,0,0,1,0,75,0,0,20,13,5.5,0,1,0,0
107,1598,0,0,1,0,10,0,0,0,25,9,10,0,0,0,0
107,1598,0,0,1,0,0,0,1,0,20,23,10,0,0,0,1
107,1599,0,0,0,0,0,0,0,0,50,13,8.5,0,1,0,0
107,1599,0,0,0,1,0,25,0,1,50,23,10,0,0,0,0
107,1599,1,1,0,0,0,0,0,0,37,13,7,1,0,0,0
107,1600,0,0,1,0,30,0,1,0,50,13,5.5,0,0,0,1
107,1600,0,0,1,0,30,0,1,0,20,23,5.5,0,0,1,0
107,1600,1,0,1,0,10,0,0,0,37,19,8.5,0,0,0,0
107,1601,1,0,1,0,0,0,0,0,37,23,5.5,0,0,1,0
107,1601,0,0,1,0,0,0,1,0,30,23,7,0,0,0,1
107,1601,0,0,1,0,30,0,0,0,50,9,8.5,0,0,0,1
107,1602,0,0,0,1,0,25,0,1,20,9,10,1,0,0,0
107,1602,1,1,0,0,0,0,0,0,37,9,8.5,1,0,0,0
107,1602,0,1,0,0,0,0,0,0,50,13,5.5,1,0,0,0
107,1603,0,0,0,0,0,0,0,0,30,19,8.5,0,0,1,0
107,1603,1,0,1,0,30,0,0,0,20,9,7,0,0,0,0
107,1603,0,0,0,1,0,0,0,1,20,23,10,0,0,0,1
107,1604,0,0,1,0,30,0,1,0,30,9,8.5,0,0,0,1
107,1604,1,0,0,1,0,0,0,1,25,13,7,0,0,1,0
107,1604,0,0,1,0,0,0,0,0,25,19,7,0,0,0,1
