"sys_SequentialRespondentNumber","sys_InternalRespNum","sys_StartTime","sys_EndTime","sys_ElapsedTime","quota","consent_1","consent2_1","consent3_1","pastbuyer","futurebuyer","primarybuyer","CarMake","CarModel","VehicleOwnership","dailyvmt","annualvmt","carsizeselect","carimagesmall","carimagemid","carimagelarge","Topcarsmall_1","Topcarsmall_2","Topcarsmall_3","Topcarsmall_4","Topcarsmall_5","Topcarsmall_6","Topcarsmall_7","Topcarsmall_8","Topcarmid_1","Topcarmid_2","Topcarmid_3","Topcarmid_4","Topcarmid_5","Topcarmid_6","Topcarmid_7","Topcarmid_8","Topcarlarge_1","Topcarlarge_2","Topcarlarge_3","Topcarlarge_4","Topcarlarge_5","Topcarlarge_6","Topcarlarge_7","Topcarlarge_8","CBCFIX1","CBCRAN1","CBCRAN2","CBCRAN3","CBCRAN4","CBCRAN5","CBCRAN6","CBCRAN7","CBCRAN8","CBCRAN9","CBCRAN10","CBCRAN11","CBCRAN12","CBCRAN13","CBCRAN14","CBCRAN15","productuseratings_r1","productuseratings_r2","productuseratings_r3","productuseratings_r4","productuseratings_r5","productuseratings_r6","EnvLifeRatings_r1","EnvLifeRatings_r2","EnvLifeRatings_r3","EnvLifeRatings_r4","DrivingTypeExper_1","DrivingTypeExper_2","DrivingTypeExper_3","DrivingTypeExper_4","DrivingTypeExper_5","consideration_1","consideration_2","consideration_3","consideration_4","consideration_5","slowchargingaccess_1","slowchargingaccess_2","slowchargingaccess_3","slowchargingaccess_4","slowchargingaccess_5","fastchargingaccess","brandrank1","brankrank2","brandrank3","maintenance","income","sex","householdsize","YOB","zipcode","education","children","marriage","comments","sys_RespStatus","sys_DispositionCode","sys_CBCVersion_CBC","sys_UserAgent","sys_Browser","sys_OperatingSystem","sys_IPAddress","sys_UserJavaScript"
114,1460289,2012-8-11 02:56,2012-8-11 03:08,743,6,1,1,1,1,3,3,4,"",2,5,15,3,,,4,,,,,,,,,,,,,,,,,4,,,,,,,,1,1,2,1,1,2,2,2,2,2,3,1,2,3,2,3,4,4,5,5,4,4,4,4,5,5,1,0,0,0,0,1,0,0,0,0,1,0,3,0,0,3,4,1,19,5,19,2,5,49,"610000",5,7,6,"问卷内容稍长，被访者没有耐心",5,,216,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727;  QIHU 360EE)","MSIE 7.0","Windows XP","127.0.0.1",1
115,1603027,2012-8-11 05:43,2012-8-11 05:52,544,2,1,1,1,2,1,3,23,"F3",2,9,15,1,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,3,1,2,2,1,3,2,1,2,2,2,3,4,5,5,4,3,3,4,5,5,1,2,0,0,0,0,2,3,0,0,0,2,3,4,0,2,20,10,9,5,19,2,2,,"",8,1,2,"无",5,,478,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727;  QIHU 360EE)","MSIE 7.0","Windows XP","127.0.0.1",1
116,503513,2012-8-11 03:32,2012-8-11 03:43,651,1,1,1,1,2,3,1,18,"明锐",2,8,12,2,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,2,3,3,3,3,1,3,1,1,2,2,1,2,1,2,3,5,3,5,5,5,4,5,4,5,5,1,0,0,0,0,0,0,3,0,0,0,0,0,4,0,1,20,1,14,3,16,1,4,27,"610000",4,3,2,"没有",5,,692,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; qdesk 2.3.1186.202; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MAAU; .NET4.0C; BRI/2) QQBrowser/6.14.14517.201","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
117,530437,2012-8-11 08:35,2012-8-11 08:36,30,-1,1,1,1,1,3,2,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",4,,,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; qdesk 2.3.1186.202; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MAAU; .NET4.0C; BRI/2) QQBrowser/6.14.14517.201","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
118,550506,2012-8-9 05:57,2012-8-9 06:07,592,6,1,1,1,1,3,3,1,"",1,10,16,3,,,2,,,,,,,,,,,,,,,,,2,,,,,,,,2,3,3,3,2,2,2,1,3,2,2,2,3,2,2,3,2,3,4,5,3,2,3,3,4,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,1,3,19,1,8,1,3,52,"610000",2,1,1,"无",5,,533,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; qdesk 2.3.1186.202; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MAAU; .NET4.0C; BRI/2) QQBrowser/6.14.14517.201","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
119,589531,2012-8-9 09:19,2012-8-9 09:29,590,6,1,1,1,1,3,3,1,"",1,10,16,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,2,1,1,3,3,3,1,1,3,2,1,2,3,1,3,4,5,5,5,3,4,4,4,3,4,0,0,0,0,5,1,0,0,0,0,0,0,0,0,5,2,7,16,5,1,19,1,3,23,"610000",2,2,2,"没有",5,,172,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; qdesk 2.3.1186.202; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MAAU; .NET4.0C; BRI/2) QQBrowser/6.14.14517.201","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
120,621665,2012-8-11 08:44,2012-8-11 08:52,497,4,1,1,1,1,2,3,1,"",1,3,6,2,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,2,1,2,2,1,1,3,1,3,1,1,1,3,1,2,2,4,3,4,5,3,4,4,3,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,2,14,1,5,19,2,2,41,"610000",5,1,1,"没什么意见",5,,126,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; qdesk 2.3.1186.202; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MAAU; .NET4.0C; BRI/2) QQBrowser/6.14.14517.201","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
121,624622,2012-8-10 03:50,2012-8-10 03:51,32,-1,1,1,1,1,4,3,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",4,,,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; qdesk 2.3.1186.202; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MAAU; .NET4.0C; BRI/2) QQBrowser/6.14.14517.201","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
122,645250,2012-8-10 05:52,2012-8-10 06:02,614,3,1,1,1,1,2,1,1,"",1,6,15,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,3,2,3,1,1,1,2,3,1,2,3,1,1,4,3,4,5,4,5,4,3,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,13,3,39,1,7,1,3,46,"610000",4,2,2,"没有",5,,493,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; qdesk 2.3.1186.202; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MAAU; .NET4.0C; BRI/2) QQBrowser/6.14.14517.201","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
123,652412,2012-8-9 07:34,2012-8-9 07:43,537,5,1,1,1,1,3,1,1,"",1,10,16,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,2,1,2,3,3,1,2,1,3,1,2,1,1,2,1,2,4,2,2,5,3,4,3,4,5,5,1,0,0,0,0,0,2,3,0,0,1,0,0,0,0,3,3,10,1,3,19,2,4,46,"610000",4,1,1,"无",5,,109,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; qdesk 2.3.1186.202; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MAAU; .NET4.0C; BRI/2) QQBrowser/6.14.14517.201","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
124,653029,2012-8-11 04:03,2012-8-11 04:14,663,5,1,1,1,3,3,1,30,"北斗星",2,8,9,2,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,2,3,2,3,1,1,3,1,1,3,1,2,1,2,1,1,3,3,3,4,3,5,3,3,3,5,1,0,0,0,0,0,0,3,0,0,1,2,0,0,0,1,20,8,25,1,6,1,4,42,"",1,2,2,"",5,,556,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; qdesk 2.3.1186.202; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MAAU; .NET4.0C; BRI/2) QQBrowser/6.14.14517.201","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
125,689845,2012-8-10 02:37,2012-8-10 02:37,19,-1,1,1,1,1,1,1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",4,,,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; qdesk 2.3.1186.202; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MAAU; .NET4.0C; BRI/2) QQBrowser/6.14.14517.201","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
126,730576,2012-8-9 04:24,2012-8-9 04:34,573,3,1,1,1,3,2,1,1,"",1,3,3,1,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,1,1,2,3,2,2,1,2,3,1,2,2,3,1,1,5,5,5,5,3,4,5,5,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,3,67,67,5,10,1,1,46,"610000",2,1,1,"没有",5,,470,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; qdesk 2.3.1186.202; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MAAU; .NET4.0C; BRI/2) QQBrowser/6.14.14517.201","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
127,739179,2012-8-10 03:02,2012-8-10 03:17,861,3,1,1,1,1,2,1,1,"",1,10,16,2,,6,,,,,,,,,,6,,,,,,,,,,,,,,,,2,3,1,1,1,3,3,3,2,2,1,2,2,3,3,2,3,2,5,5,2,4,3,3,5,3,0,0,0,0,5,0,0,0,4,0,0,0,0,0,5,3,2,14,26,3,6,2,2,49,"610000",2,1,1,"没有",5,,867,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; qdesk 2.3.1186.202; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MAAU; .NET4.0C; BRI/2) QQBrowser/6.14.14517.201","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
128,784741,2012-8-10 04:12,2012-8-10 04:21,555,5,1,1,1,1,3,1,1,"",1,10,16,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,1,3,2,3,2,2,1,3,3,3,3,1,2,1,2,4,3,4,4,3,4,4,3,4,5,0,0,0,0,5,1,2,0,0,0,0,0,0,0,5,2,19,13,9,1,5,1,1,19,"",4,2,2,"没有",5,,926,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; qdesk 2.3.1186.202; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MAAU; .NET4.0C; BRI/2) QQBrowser/6.14.14517.201","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
129,826335,2012-8-10 08:44,2012-8-10 08:54,600,3,1,1,1,1,2,1,1,"",1,10,16,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,2,2,3,2,2,2,2,1,1,2,3,3,2,3,1,3,3,5,5,4,5,4,4,5,3,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,1,5,7,19,2,5,1,1,51,"",8,1,1,"",5,,905,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; qdesk 2.3.1186.202; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MAAU; .NET4.0C; BRI/2) QQBrowser/6.14.14517.201","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
130,909054,2012-8-9 02:50,2012-8-9 03:07,1005,3,1,1,1,3,2,1,11,"伊兰特",2,3,4,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,2,2,3,1,2,2,1,2,2,2,3,2,1,3,1,3,4,5,5,3,4,3,3,5,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,20,19,10,1,9,1,3,38,"610000",2,2,2,"没有",5,,514,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; qdesk 2.3.1186.202; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MAAU; .NET4.0C; BRI/2) QQBrowser/6.14.14517.201","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
131,914164,2012-8-9 06:24,2012-8-9 06:28,260,3,1,1,1,1,2,1,1,"",1,10,16,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,2,2,3,3,1,3,3,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",2,,167,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; qdesk 2.3.1186.202; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MAAU; .NET4.0C; BRI/2) QQBrowser/6.14.14517.201","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
132,920979,2012-8-10 09:08,2012-8-10 09:09,6,5,1,1,1,1,3,1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",2,,,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; qdesk 2.3.1186.202; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MAAU; .NET4.0C; BRI/2) QQBrowser/6.14.14517.201","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
133,957436,2012-8-11 08:00,2012-8-11 08:11,613,4,1,1,1,1,2,3,1,"",1,1,16,1,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,1,4,1,3,5,5,4,5,5,4,3,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,19,24,20,5,19,1,3,50,"",8,1,1,"",5,,95,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; qdesk 2.3.1186.202; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MAAU; .NET4.0C; BRI/2) QQBrowser/6.14.14517.201","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
134,1018378,2012-8-11 05:44,2012-8-11 05:54,603,3,1,1,1,1,2,1,1,"",1,10,16,2,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,2,3,3,3,3,2,2,1,3,3,2,2,2,2,3,1,3,5,5,5,4,4,4,4,4,4,0,0,0,4,0,0,2,0,0,0,0,2,0,0,0,1,23,2,20,2,3,2,4,50,"",4,1,1,"",5,,152,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; qdesk 2.3.1186.202; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MAAU; .NET4.0C; BRI/2) QQBrowser/6.14.14517.201","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
135,1086910,2012-8-11 06:07,2012-8-11 06:18,669,3,1,1,1,3,2,1,6,"乐驰",2,2,15,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,2,2,2,3,1,3,3,3,2,2,3,1,2,2,3,4,5,5,5,5,5,4,4,4,,1,0,0,0,0,0,0,3,0,0,0,2,0,0,0,3,16,12,16,3,1,2,3,30,"",4,2,2,"",5,,376,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; qdesk 2.3.1186.202; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MAAU; .NET4.0C; BRI/2) QQBrowser/6.14.14517.201","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
136,1090527,2012-8-11 03:08,2012-8-11 03:20,741,3,1,1,1,1,2,1,1,"",1,9,15,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,2,3,3,3,2,3,2,1,3,1,2,1,1,3,2,4,3,5,5,5,3,3,4,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,11,10,3,5,5,1,4,51,"610000",2,1,1,"无",5,,205,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; qdesk 2.3.1186.202; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MAAU; .NET4.0C; BRI/2) QQBrowser/6.14.14517.201","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
137,1111785,2012-8-9 09:35,2012-8-9 09:44,562,3,1,1,1,1,2,1,1,"",1,10,16,1,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,3,1,3,3,3,2,3,3,3,2,3,1,1,3,3,5,5,5,3,4,4,5,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,2,1,2,14,2,1,2,5,38,"610000",5,2,2,"很满意",5,,414,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; qdesk 2.3.1186.202; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MAAU; .NET4.0C; BRI/2) QQBrowser/6.14.14517.201","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
138,1136216,2012-8-9 05:17,2012-8-9 05:27,626,4,1,1,1,1,2,3,1,"",1,10,16,2,,6,,,,,,,,,,6,,,,,,,,,,,,,,,,2,2,3,2,3,1,3,3,2,1,3,1,1,2,1,2,4,3,5,5,3,5,4,4,3,4,0,0,0,0,5,1,0,0,0,0,0,0,0,0,5,2,16,3,20,1,13,2,4,40,"610000",2,3,2,"",5,,361,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; qdesk 2.3.1186.202; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MAAU; .NET4.0C; BRI/2) QQBrowser/6.14.14517.201","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
139,1137871,2012-8-10 05:21,2012-8-10 05:33,732,3,1,1,1,1,2,1,1,"",1,10,16,1,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,3,1,3,2,1,2,1,2,3,2,2,2,1,4,3,5,5,4,4,4,4,3,4,1,0,0,0,0,1,2,0,0,0,0,0,0,0,5,2,19,10,3,5,7,2,3,38,"",5,2,2,"没有",5,,297,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; qdesk 2.3.1186.202; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MAAU; .NET4.0C; BRI/2) QQBrowser/6.14.14517.201","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
140,1165850,2012-8-11 08:53,2012-8-11 09:04,647,6,1,1,1,1,3,3,1,"",1,4,4,2,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,2,2,3,2,2,1,3,2,2,2,3,1,3,2,2,3,3,4,4,4,3,3,4,3,4,4,1,0,0,0,0,1,0,3,0,0,0,0,0,0,5,3,16,13,20,5,7,2,2,51,"",5,1,6,"无",5,,800,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; qdesk 2.3.1186.202; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MAAU; .NET4.0C; BRI/2) QQBrowser/6.14.14517.201","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
141,1193291,2012-8-10 08:02,2012-8-10 08:11,592,3,1,1,1,3,2,1,19,"天雨SX4",2,6,7,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,2,2,3,2,2,2,2,2,1,2,2,2,2,3,3,4,4,5,5,4,5,4,4,4,3,1,0,0,0,0,1,2,0,0,0,0,0,0,0,5,2,18,19,9,1,7,1,2,47,"",4,1,1,"没有",5,,409,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; qdesk 2.3.1186.202; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MAAU; .NET4.0C; BRI/2) QQBrowser/6.14.14517.201","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
142,1207004,2012-8-11 09:09,2012-8-11 09:19,564,6,1,1,1,1,3,3,1,"",1,3,1,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,3,2,3,3,2,2,3,1,1,3,1,2,1,2,2,2,3,5,5,4,4,3,2,4,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,1,8,9,7,5,5,1,3,53,"",3,1,1,"",5,,459,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; qdesk 2.3.1186.202; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MAAU; .NET4.0C; BRI/2) QQBrowser/6.14.14517.201","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
143,1231762,2012-8-11 04:48,2012-8-11 04:57,554,3,1,1,1,1,2,1,1,"",1,5,5,2,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,2,1,3,2,2,2,2,2,3,2,1,3,1,3,2,2,3,4,4,5,4,5,3,4,4,3,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,9,8,5,1,7,1,3,33,"",4,2,2,"",5,,643,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; qdesk 2.3.1186.202; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MAAU; .NET4.0C; BRI/2) QQBrowser/6.14.14517.201","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
144,1251603,2012-8-10 08:21,2012-8-10 08:31,568,5,1,1,1,1,3,1,1,"",1,4,5,2,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,2,1,1,2,1,3,3,1,2,2,3,2,3,1,1,2,4,3,5,5,4,4,4,4,5,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,14,22,18,1,6,1,3,51,"",2,1,1,"没有",5,,85,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; qdesk 2.3.1186.202; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MAAU; .NET4.0C; BRI/2) QQBrowser/6.14.14517.201","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
145,1326971,2012-8-11 02:34,2012-8-11 02:44,634,5,1,1,1,3,3,1,49,"瑞风",3,10,16,3,,,3,,,,,,,,,,,,,,,,,3,,,,,,,,2,3,2,2,2,2,3,1,1,2,3,2,1,3,1,3,3,4,5,5,5,5,4,3,5,3,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3,6,1,11,1,19,2,5,49,"",2,1,1,"没有",5,,938,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; qdesk 2.3.1186.202; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MAAU; .NET4.0C; BRI/2) QQBrowser/6.14.14517.201","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
146,1338745,2012-8-9 02:25,2012-8-9 02:40,947,4,1,1,1,1,2,3,1,"",1,1,2,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,2,2,3,3,2,2,2,3,2,3,1,1,2,1,2,4,4,5,5,4,5,3,3,4,4,0,0,0,0,5,1,0,0,0,0,0,0,0,0,5,3,21,44,10,1,2,2,2,45,"610000",2,1,1,"没有",5,,109,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; qdesk 2.3.1186.202; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MAAU; .NET4.0C; BRI/2) QQBrowser/6.14.14517.201","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
147,1345996,2012-8-9 08:09,2012-8-9 08:20,608,6,1,1,1,1,3,3,1,"",1,8,14,1,8,,,8,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,3,1,1,1,1,3,2,2,2,1,2,1,2,4,3,4,5,2,4,4,4,5,4,1,0,0,0,0,1,0,3,0,0,0,0,0,0,5,2,5,7,20,2,8,1,5,45,"610000",2,2,2,"没有",5,,793,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; qdesk 2.3.1186.202; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MAAU; .NET4.0C; BRI/2) QQBrowser/6.14.14517.201","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
148,1396720,2012-8-10 08:58,2012-8-10 09:08,558,5,1,1,1,1,3,1,1,"",1,10,16,2,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,2,1,3,3,3,3,1,2,2,1,2,3,2,1,3,3,3,3,5,4,3,4,3,4,3,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,19,9,2,5,19,2,2,45,"",4,1,1,"没有",5,,547,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; qdesk 2.3.1186.202; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MAAU; .NET4.0C; BRI/2) QQBrowser/6.14.14517.201","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
