"sys_SequentialRespondentNumber","sys_InternalRespNum","sys_StartTime","sys_EndTime","sys_ElapsedTime","quota","consent_1","consent2_1","consent3_1","pastbuyer","futurebuyer","primarybuyer","CarMake","CarModel","VehicleOwnership","dailyvmt","annualvmt","carsizeselect","carimagesmall","carimagemid","carimagelarge","Topcarsmall_1","Topcarsmall_2","Topcarsmall_3","Topcarsmall_4","Topcarsmall_5","Topcarsmall_6","Topcarsmall_7","Topcarsmall_8","Topcarmid_1","Topcarmid_2","Topcarmid_3","Topcarmid_4","Topcarmid_5","Topcarmid_6","Topcarmid_7","Topcarmid_8","Topcarlarge_1","Topcarlarge_2","Topcarlarge_3","Topcarlarge_4","Topcarlarge_5","Topcarlarge_6","Topcarlarge_7","Topcarlarge_8","CBCFIX1","CBCRAN1","CBCRAN2","CBCRAN3","CBCRAN4","CBCRAN5","CBCRAN6","CBCRAN7","CBCRAN8","CBCRAN9","CBCRAN10","CBCRAN11","CBCRAN12","CBCRAN13","CBCRAN14","CBCRAN15","productuseratings_r1","productuseratings_r2","productuseratings_r3","productuseratings_r4","productuseratings_r5","productuseratings_r6","EnvLifeRatings_r1","EnvLifeRatings_r2","EnvLifeRatings_r3","EnvLifeRatings_r4","DrivingTypeExper_1","DrivingTypeExper_2","DrivingTypeExper_3","DrivingTypeExper_4","DrivingTypeExper_5","consideration_1","consideration_2","consideration_3","consideration_4","consideration_5","slowchargingaccess_1","slowchargingaccess_2","slowchargingaccess_3","slowchargingaccess_4","slowchargingaccess_5","fastchargingaccess","brandrank1","brankrank2","brandrank3","maintenance","income","sex","householdsize","YOB","zipcode","education","children","marriage","comments","sys_RespStatus","sys_DispositionCode","sys_CBCVersion_CBC","sys_UserAgent","sys_Browser","sys_OperatingSystem","sys_IPAddress","sys_UserJavaScript"
111,1626361,2012-7-29 06:08,2012-7-29 06:17,511,1,1,1,1,2,3,1,49,"A3",2,1,12,2,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,2,2,3,1,3,1,3,1,1,3,3,3,1,1,1,3,4,3,5,5,3,4,4,4,5,4,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,2,17,2,14,1,10,1,3,32,"",2,2,2,"无",5,,664,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
112,1628978,2012-7-29 08:15,2012-7-29 08:26,709,3,1,1,1,1,2,1,1,"",1,10,16,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,2,2,3,2,2,2,2,1,2,1,2,2,2,1,1,1,4,3,4,4,3,4,3,4,4,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,5,2,1,9,5,3,9,1,1,47,"",5,1,1,"无",5,,33,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
113,1632196,2012-7-27 08:50,2012-7-27 08:55,290,5,1,1,1,1,3,1,1,"",1,10,16,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,3,3,2,1,2,2,3,1,3,1,1,2,1,2,1,4,5,5,5,3,4,4,4,4,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,2,2,1,14,4,12,1,3,45,"",5,1,1,"无",5,,582,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
114,1632685,2012-7-27 07:41,2012-7-27 07:51,638,3,1,1,1,1,2,1,1,"",1,10,16,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,3,1,2,2,1,1,1,1,3,3,3,1,1,2,3,3,4,5,5,3,3,3,5,5,5,1,0,0,0,0,0,0,0,4,0,0,0,0,0,5,2,4,1,5,2,5,1,1,50,"",2,1,1,"无",5,,931,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
115,1646559,2012-7-29 03:45,2012-7-29 03:55,585,3,1,1,1,1,2,1,1,"",1,10,16,2,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,2,1,3,1,3,2,1,2,1,2,1,2,1,2,3,1,4,4,5,5,3,4,3,4,4,3,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,2,6,5,3,2,9,2,3,31,"",2,2,2,"无",5,,336,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
116,1653172,2012-7-27 05:54,2012-7-27 06:02,441,3,1,1,1,1,2,1,1,"",1,10,16,1,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,3,3,1,3,1,3,1,2,3,3,2,3,4,4,5,,3,3,3,4,5,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,2,17,21,15,3,10,,3,21,"",2,2,2,"无",5,,812,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
117,483364,2012-7-30 09:30,2012-7-30 09:39,566,6,1,1,1,1,3,3,1,"",1,10,16,1,6,,,6,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,1,1,1,1,2,3,3,1,2,1,2,2,3,4,5,5,4,4,4,4,5,5,0,0,0,0,5,0,2,0,0,0,0,0,0,0,5,,2,4,10,5,12,1,3,43,"",5,1,1,"无",5,,293,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
118,504703,2012-7-28 08:52,2012-7-28 09:03,638,4,1,1,1,1,2,3,1,"",1,10,16,2,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,2,2,1,2,3,3,2,3,3,2,1,1,1,1,2,2,5,5,4,5,4,4,5,5,5,5,0,0,0,0,5,0,0,3,0,0,0,0,0,0,5,3,5,19,20,5,6,2,3,31,"",2,2,2,"无",5,,293,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
119,505817,2012-7-28 06:02,2012-7-28 06:02,0,,1,1,1,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",2,,,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
120,506722,2012-7-30 07:17,2012-7-30 07:24,431,6,1,1,1,1,3,3,1,"",1,10,16,1,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,3,2,2,3,3,2,1,2,3,2,3,3,3,3,4,5,5,4,4,4,4,5,5,0,0,0,0,5,0,2,0,0,0,0,0,0,0,5,3,2,5,8,4,13,2,3,34,"",4,2,2,"无",5,,493,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
121,537391,2012-7-28 07:03,2012-7-28 07:13,575,4,1,1,1,1,2,3,1,"",1,10,16,2,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,2,2,1,2,2,3,1,1,3,2,2,3,3,3,3,2,5,5,5,5,4,4,5,4,4,5,0,0,0,0,5,0,0,0,4,0,0,0,3,0,5,3,1,2,9,3,3,2,3,20,"",4,2,2,"无",5,,651,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
122,538391,2012-7-30 10:14,2012-7-30 10:25,626,4,1,1,1,1,2,3,1,"",1,10,16,1,8,,,8,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,2,2,3,1,3,3,3,2,2,1,2,2,3,4,4,5,5,5,4,4,4,5,5,0,0,0,0,5,0,2,0,0,0,0,0,0,0,5,3,5,16,21,3,13,1,3,43,"",5,1,1,"无",5,,112,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
123,543790,2012-7-27 04:16,2012-7-27 04:17,35,-1,1,1,1,1,1,1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",4,,,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
124,552985,2012-7-29 08:48,2012-7-29 09:01,788,1,1,1,1,2,1,1,4,"GLK8",2,5,6,3,,,3,,,,,,,,,,,,,,,,,3,,,,,,,,2,2,3,1,2,1,3,1,2,2,3,2,2,2,3,2,3,4,5,5,4,3,4,4,4,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,3,1,2,9,3,11,2,3,13,"",5,2,2,"无",5,,803,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
125,575226,2012-7-27 06:09,2012-7-27 06:16,393,5,1,1,1,1,3,1,1,"",1,10,16,2,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,3,1,2,1,3,2,1,1,2,2,2,1,1,2,2,2,5,3,5,5,5,3,3,3,4,4,0,0,0,0,5,1,0,0,0,0,0,0,0,4,0,3,2,3,14,3,3,1,3,17,"",2,2,2,"无",5,,689,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
126,669292,2012-7-30 09:40,2012-7-30 09:50,596,1,1,1,1,2,1,1,15,"s350",2,5,10,3,,,3,,,,,,,,,,,,,,,,,3,,,,,,,,2,3,3,2,3,1,1,1,2,1,1,3,2,2,3,3,3,4,5,5,4,4,3,4,5,5,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,3,1,2,14,4,15,1,3,45,"",6,1,1,"无",5,,161,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
127,678450,2012-7-27 08:11,2012-7-27 08:21,563,4,1,1,1,1,2,3,1,"",1,10,16,2,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,2,1,3,2,1,1,1,1,1,3,3,2,1,3,3,1,5,5,5,5,5,5,5,4,4,4,0,0,0,0,5,0,0,3,0,0,0,0,0,4,0,3,1,14,19,5,7,2,3,33,"",5,2,2,"无",5,,963,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
128,730249,2012-7-27 06:46,2012-7-27 06:53,384,4,1,1,1,3,2,3,10,"crv",2,3,6,3,,,6,,,,,,,,,,,,,,,,,6,,,,,,,,2,2,2,1,1,2,1,1,2,2,1,1,1,2,3,2,4,5,5,5,5,3,4,4,5,5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,1,9,19,2,3,18,1,5,32,"",6,4,2,"无",5,,233,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
129,731752,2012-7-27 02:56,2012-7-27 03:00,270,3,1,1,1,1,2,1,1,"",1,10,16,1,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,1,2,3,3,2,2,3,2,2,3,1,3,2,4,4,5,5,5,4,5,4,4,5,0,0,0,0,5,0,0,3,0,0,0,0,0,4,0,3,1,6,7,3,2,2,3,14,"",2,2,2,"无",5,,57,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
130,739331,2012-7-27 02:20,2012-7-27 02:27,427,6,1,1,1,1,3,3,1,"",1,10,16,3,,,2,,,,,,,,,,,,,,,,,2,,,,,,,,2,2,1,3,2,1,2,2,1,2,2,3,2,2,2,1,5,4,5,5,5,4,3,4,5,5,0,0,0,0,5,0,0,3,0,0,0,0,0,0,5,3,12,14,21,2,19,2,3,45,"",5,1,1,"无",5,,979,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
131,742588,2012-7-30 08:56,2012-7-30 09:05,544,1,1,1,1,2,1,1,21,"sonata",2,5,11,2,,6,,,,,,,,,,6,,,,,,,,,,,,,,,,2,2,3,2,2,2,1,1,1,1,3,2,1,1,3,1,4,4,5,5,4,4,4,4,5,5,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,3,2,7,20,3,13,1,3,28,"",8,2,2,"无",5,,808,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
132,770953,2012-7-27 04:28,2012-7-27 04:32,222,6,1,1,1,1,3,3,1,"",1,10,16,3,,,4,,,,,,,,,,,,,,,,,4,,,,,,,,2,2,3,1,2,3,1,2,3,3,2,1,1,1,3,1,2,4,4,4,4,2,5,5,5,5,0,0,0,0,5,0,0,3,0,0,0,0,0,4,0,3,19,23,33,3,2,2,3,40,"",5,1,1,"",5,,821,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
133,774535,2012-7-29 05:35,2012-7-29 05:44,560,6,1,1,1,1,3,3,1,"",1,10,16,2,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,2,1,3,2,1,2,2,2,2,3,2,2,2,2,2,2,4,4,5,5,4,4,4,4,5,5,0,0,0,0,5,0,0,0,4,0,0,0,0,0,5,3,15,19,23,5,6,2,3,18,"",4,2,2,"无",5,,635,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
134,817040,2012-7-30 10:03,2012-7-30 10:13,587,2,1,1,1,2,1,3,21,"帕萨特",2,4,10,2,,8,,,,,,,,,,8,,,,,,,,,,,,,,,,2,2,1,2,1,2,1,2,3,3,3,1,1,3,2,1,3,3,5,5,4,5,3,4,4,4,1,0,0,0,0,0,2,3,0,0,0,0,3,0,0,3,3,8,20,3,15,2,3,43,"",5,1,1,"无",5,,6,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
135,818922,2012-7-28 09:46,2012-7-28 09:52,402,6,1,1,1,1,3,3,1,"",1,10,16,2,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,2,2,3,2,3,2,2,2,3,3,2,1,1,2,2,2,4,4,5,5,4,4,4,4,5,5,0,0,0,0,5,0,0,3,0,0,0,0,3,0,0,3,1,3,6,3,3,2,3,40,"",4,2,2,"无",5,,109,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
136,837957,2012-7-30 10:50,2012-7-30 11:01,633,2,1,1,1,2,1,3,21,"桑塔纳",2,5,10,2,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,2,1,3,1,1,3,2,2,1,3,3,2,1,2,3,2,3,4,5,5,4,4,3,4,5,5,1,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,2,4,9,5,15,2,3,19,"",4,2,2,"无",5,,963,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
137,857141,2012-7-29 07:16,2012-7-29 07:43,1617,4,1,1,1,1,2,3,1,"",1,10,16,2,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,2,3,1,2,3,3,1,3,2,2,2,2,2,1,1,3,3,4,5,5,4,4,4,4,5,5,0,0,0,0,5,0,2,0,0,0,0,0,0,0,5,3,2,5,5,5,11,2,3,29,"",5,2,2,"无",5,,161,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
138,873389,2012-7-27 02:04,2012-7-27 02:11,410,3,1,1,1,1,2,1,1,"",1,10,16,1,8,,,8,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,1,3,3,1,3,3,3,3,1,3,2,2,1,5,5,5,5,5,2,4,4,4,5,0,0,0,0,5,0,2,3,0,0,0,0,3,0,0,3,1,5,7,3,1,2,3,32,"",2,2,2,"无",5,,787,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
139,919325,2012-7-27 08:10,2012-7-27 08:10,15,-1,1,1,1,1,1,3,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",4,,,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
140,919363,2012-7-29 02:16,2012-7-29 02:26,589,6,1,1,1,1,3,3,1,"",1,10,16,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2,1,1,1,2,2,2,3,1,1,2,2,2,4,4,5,5,4,4,4,4,5,5,0,0,0,0,5,0,0,0,4,0,0,0,0,0,5,3,11,13,21,5,4,1,3,42,"",5,1,1,"无",5,,888,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
141,966555,2012-7-27 05:45,2012-7-27 05:48,167,4,1,1,1,1,2,3,1,"",1,10,16,3,,,4,,,,,,,,,,,,,,,,,4,,,,,,,,2,1,3,1,2,2,1,1,1,1,2,3,3,2,3,3,4,4,5,5,4,4,4,4,4,5,0,0,0,0,5,0,0,3,0,0,0,0,0,4,0,3,43,32,64,4,1,2,3,46,"",5,1,1,"",5,,868,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
142,971513,2012-7-30 02:31,2012-7-30 02:44,779,3,1,1,1,1,2,1,1,"",1,10,16,2,,6,,,,,,,,,,6,,,,,,,,,,,,,,,,2,3,1,2,3,1,2,1,3,2,3,2,2,2,2,3,3,4,5,5,4,4,4,4,5,5,0,0,0,0,5,0,0,3,0,0,0,0,0,0,5,3,3,8,16,5,13,1,3,31,"",5,2,2,"无",5,,409,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
143,974983,2012-7-29 07:05,2012-7-29 07:13,510,4,1,1,1,1,2,3,1,"",1,10,16,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,2,3,1,1,3,1,1,2,3,3,2,1,1,1,2,4,4,5,5,4,4,4,4,5,5,0,0,0,0,5,0,0,3,0,0,0,0,0,0,5,3,1,2,16,5,8,2,3,40,"",5,2,2,"无",5,,141,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
144,978215,2012-7-29 05:19,2012-7-29 05:33,839,3,1,1,1,1,2,1,1,"",1,10,16,2,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,2,2,2,3,2,1,1,2,2,1,3,1,2,2,3,3,4,4,5,5,4,4,4,4,5,5,0,0,0,0,5,0,0,0,4,0,0,0,0,0,5,3,1,3,11,5,7,2,3,14,"",5,2,2,"无",5,,954,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
145,1003661,2012-7-28 06:36,2012-7-28 06:40,280,6,1,1,1,1,3,3,1,"",1,10,16,1,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,3,2,2,1,1,2,1,1,3,2,2,2,1,4,4,5,5,3,4,4,4,5,5,0,0,0,0,5,0,0,3,0,0,0,0,0,0,5,3,6,15,19,5,,,,,"",,,,"",2,,377,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
146,1022464,2012-7-30 08:30,2012-7-30 08:42,695,4,1,1,1,1,2,3,1,"",1,10,16,2,,6,,,,,,,,,,6,,,,,,,,,,,,,,,,2,2,3,1,3,2,1,3,3,2,3,3,1,3,3,1,4,4,5,5,4,4,3,4,5,5,0,0,0,0,5,0,0,3,0,0,0,0,0,0,5,3,4,15,21,5,11,1,3,41,"",4,1,1,"无",5,,330,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
147,1023640,2012-7-28 09:33,2012-7-28 09:42,561,6,1,1,1,1,3,3,1,"",1,10,16,1,6,,,6,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,2,1,1,1,3,3,2,2,2,2,3,1,4,4,5,5,4,4,5,5,5,5,0,0,0,0,5,0,0,0,4,0,0,0,0,0,5,3,2,4,9,5,5,2,3,37,"",5,1,1,"无",5,,916,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
148,1056687,2012-7-28 06:25,2012-7-28 06:35,579,4,1,1,1,1,2,3,1,"",1,10,16,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,1,3,3,3,2,2,1,1,3,3,1,1,5,5,5,5,5,5,4,4,4,4,0,0,0,0,5,0,0,3,0,0,0,0,0,0,5,3,3,6,24,5,3,2,3,33,"",4,2,2,"无",5,,274,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
149,1096878,2012-7-29 06:00,2012-7-29 06:12,694,4,1,1,1,1,2,3,1,"",1,10,16,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,1,2,3,3,3,1,1,1,1,2,2,1,1,3,1,4,4,5,5,4,5,3,5,5,,0,0,0,0,5,1,0,3,0,0,0,0,0,0,5,3,1,3,7,5,9,2,3,43,"",4,1,1,"无",5,,499,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
150,1103856,2012-7-29 08:19,2012-7-29 08:41,1290,1,1,1,1,2,3,1,22,"s40",2,6,8,2,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,2,2,2,3,2,3,1,1,2,2,2,1,2,1,2,2,3,3,4,4,3,2,4,4,4,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,3,21,22,26,1,10,2,3,36,"",5,2,2,"无",5,,241,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
151,1111947,2012-7-27 08:35,2012-7-27 08:44,527,6,1,1,1,1,3,3,1,"",1,10,16,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,2,3,2,3,2,2,2,3,1,3,2,1,2,2,3,5,5,5,5,4,4,5,4,4,4,0,0,0,0,5,0,0,3,0,0,0,0,3,0,0,3,2,19,21,5,7,2,,27,"",,2,2,"无",5,,526,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
152,1139847,2012-7-30 09:21,2012-7-30 09:29,505,1,1,1,1,2,1,1,14,"3",2,4,9,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,2,1,2,1,2,1,1,2,1,2,1,3,2,3,2,3,4,4,5,4,4,3,4,5,5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,3,2,8,16,3,14,1,3,45,"",5,2,2,"无",5,,204,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
153,1155555,2012-7-27 07:10,2012-7-27 07:14,233,4,1,1,1,1,2,3,1,"",1,10,16,3,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,2,2,1,2,1,2,3,2,3,1,2,2,2,2,1,1,3,3,5,5,5,5,4,4,4,4,0,0,0,0,5,1,0,0,0,0,0,0,0,4,0,3,20,3,16,1,16,2,3,16,"",4,2,2,"无",5,,440,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
154,1249285,2012-7-27 02:48,2012-7-27 02:48,14,-1,1,1,1,1,4,3,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",4,,,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
155,1257026,2012-7-28 06:22,2012-7-28 06:23,29,-1,1,1,1,1,1,1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",4,,,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
