sys_SequentialRespondentNumber,sys_InternalRespNum,sys_StartTime,sys_EndTime,sys_ElapsedTime,quota,consent_1,consent2_1,consent3_1,pastbuyer,futurebuyer,primarybuyer,CarMake,CarModel,VehicleOwnership,dailyvmt,annualvmt,carsizeselect,carimagesmall,carimagemid,carimagelarge,Topcarsmall_1,Topcarsmall_2,Topcarsmall_3,Topcarsmall_4,Topcarsmall_5,Topcarsmall_6,Topcarsmall_7,Topcarsmall_8,Topcarmid_1,Topcarmid_2,Topcarmid_3,Topcarmid_4,Topcarmid_5,Topcarmid_6,Topcarmid_7,Topcarmid_8,Topcarlarge_1,Topcarlarge_2,Topcarlarge_3,Topcarlarge_4,Topcarlarge_5,Topcarlarge_6,Topcarlarge_7,Topcarlarge_8,CBCFIX1,CBCRAN1,CBCRAN2,CBCRAN3,CBCRAN4,CBCRAN5,CBCRAN6,CBCRAN7,CBCRAN8,CBCRAN9,CBCRAN10,CBCRAN11,CBCRAN12,CBCRAN13,CBCRAN14,CBCRAN15,productuseratings_r1,productuseratings_r2,productuseratings_r3,productuseratings_r4,productuseratings_r5,productuseratings_r6,EnvLifeRatings_r1,EnvLifeRatings_r2,EnvLifeRatings_r3,EnvLifeRatings_r4,DrivingTypeExper_1,DrivingTypeExper_2,DrivingTypeExper_3,DrivingTypeExper_4,DrivingTypeExper_5,consideration_1,consideration_2,consideration_3,consideration_4,consideration_5,slowchargingaccess_1,slowchargingaccess_2,slowchargingaccess_3,slowchargingaccess_4,slowchargingaccess_5,fastchargingaccess,brandrank1,brankrank2,brandrank3,maintenance,income,sex,householdsize,YOB,zipcode,education,children,marriage,comments,sys_RespStatus,sys_DispositionCode,sys_CBCVersion_CBC,sys_UserAgent,sys_Browser,sys_OperatingSystem,sys_IPAddress,sys_UserJavaScript
123,1655816,7/29/12 3:34,7/29/12 3:45,706,3,1,1,1,1,2,1,,,1,10,16,3,,,4,,,,,,,,,,,,,,,,,4,,,,,,,,2,2,1,1,3,2,3,2,1,2,1,2,1,3,2,2,3,4,5,5,4,4,3,3,5,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,10,15,21,2,6,1,3,41,,5,2,2,,5,,208,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
124,1662353,7/29/12 2:34,7/29/12 2:35,33,5,1,1,1,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
125,480268,7/30/12 6:23,7/30/12 6:33,588,3,1,1,1,1,2,1,1,,1,10,16,3,,,4,,,,,,,,,,,,,,,,,4,,,,,,,,2,3,2,3,2,3,2,3,3,3,1,2,2,1,2,1,2,4,5,5,4,5,3,4,5,4,1,0,0,0,0,1,0,3,0,0,0,0,3,0,0,3,2,10,14,1,5,1,3,41,,4,2,2,,5,,575,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
126,486719,7/29/12 7:50,7/29/12 8:00,606,5,1,1,1,1,3,1,1,,1,10,16,3,,,4,,,,,,,,,,,,,,,,,4,,,,,,,,2,3,1,1,1,3,3,3,3,2,2,2,1,2,1,1,3,4,5,5,4,4,3,3,4,4,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,1,1,14,10,3,19,2,2,45,,5,1,2,,5,,939,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
127,493408,7/29/12 6:35,7/29/12 6:47,725,3,1,1,1,3,2,1,16,èè±_â_,1,10,16,1,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1,3,2,2,3,3,2,2,1,3,3,2,1,3,4,5,5,4,5,3,4,3,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,15,20,21,3,7,1,2,46,,4,1,2,,5,,472,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
128,495735,7/27/12 3:33,7/27/12 3:44,631,3,1,1,1,1,2,1,,,1,10,16,1,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,3,3,3,2,1,3,1,1,3,2,2,4,2,3,5,2,5,4,3,3,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,20,16,10,1,19,1,3,43,,2,1,2,,5,,630,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
129,499669,7/30/12 3:02,7/30/12 3:14,705,3,1,1,1,1,2,1,1,,1,10,16,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,2,3,2,3,1,3,2,3,3,1,1,2,2,1,2,2,3,3,5,3,4,3,3,3,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,2,13,10,3,19,1,3,35,,5,2,2,,5,,696,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
130,526982,7/29/12 5:28,7/29/12 5:38,586,3,1,1,1,1,2,1,,,1,10,16,3,,,2,,,,,,,,,,,,,,,,,2,,,,,,,,2,2,1,3,1,3,1,1,2,2,1,3,1,1,3,1,3,2,4,5,4,4,2,4,4,4,1,0,0,4,0,1,0,3,0,0,0,0,0,0,5,3,5,4,21,1,19,1,3,42,,8,2,2,,5,,207,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
131,531992,7/29/12 3:57,7/29/12 4:09,713,3,1,1,1,1,2,1,,,1,10,16,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,1,1,3,2,1,3,3,1,1,2,2,3,2,1,2,3,2,4,5,4,4,3,4,4,4,1,0,0,4,0,1,2,0,0,0,0,0,0,0,5,3,14,10,22,1,2,1,3,38,,5,1,2,,5,,789,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
132,534850,7/30/12 8:56,7/30/12 9:08,686,3,1,1,1,1,2,1,1,,1,10,16,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,2,2,2,3,3,2,3,3,2,3,3,2,2,3,2,3,2,4,5,3,4,3,4,5,4,1,0,0,0,0,1,0,3,0,0,0,0,0,0,5,3,2,13,14,1,7,1,3,37,,2,2,2,,5,,339,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
133,542187,7/29/12 3:05,7/29/12 3:14,527,3,1,1,1,1,2,1,,,1,10,16,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,2,1,1,2,2,3,2,1,3,2,1,1,3,2,1,2,4,4,5,5,3,4,4,5,5,5,1,0,0,0,0,1,2,3,0,0,1,2,3,0,0,2,5,27,42,2,8,1,3,41,,5,2,2,,5,,80,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
134,558370,7/29/12 2:31,7/29/12 2:42,647,3,1,1,1,1,2,1,,,1,10,16,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,2,3,1,3,3,3,1,3,3,2,1,3,3,3,1,3,3,5,5,3,5,3,4,5,5,1,0,0,0,0,0,2,3,0,0,0,0,0,0,5,3,2,12,46,1,19,1,3,41,,8,2,2,,5,,651,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
135,591583,7/27/12 3:15,7/27/12 3:25,624,3,1,1,1,1,2,1,,,1,10,16,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,1,1,2,1,3,2,1,3,3,2,2,1,2,2,3,2,3,5,5,5,3,3,5,4,4,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3,14,7,1,1,19,1,4,33,,2,3,2,,5,,135,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
136,651650,7/29/12 2:46,7/29/12 2:56,597,3,1,1,1,3,2,1,3,530,2,2,10,3,,,3,,,,,,,,,,,,,,,,,3,,,,,,,,2,2,3,3,2,1,1,1,1,2,2,1,1,3,1,3,2,2,5,5,2,5,4,4,3,2,1,0,0,4,0,0,2,0,0,0,0,0,3,0,0,1,2,1,6,1,19,1,8,46,,5,1,1,,5,,816,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
137,671037,7/30/12 3:36,7/30/12 3:47,677,3,1,1,1,1,2,1,1,,1,10,16,2,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,2,2,1,3,2,2,2,3,1,3,2,2,1,1,1,3,2,3,4,5,3,3,3,3,4,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,2,13,19,3,4,1,3,40,,5,2,2,,5,,167,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
138,691978,7/30/12 7:07,7/30/12 7:18,665,3,1,1,1,1,2,1,1,,1,10,16,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,1,1,3,1,3,2,2,1,1,1,3,2,1,3,1,3,3,3,5,3,,3,4,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,5,11,18,1,19,1,3,46,,5,1,2,,5,,139,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
139,725415,7/27/12 12:14,7/27/12 12:15,95,3,1,1,1,1,2,1,,,1,10,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
140,739819,7/27/12 4:01,7/27/12 4:14,751,3,1,1,1,1,2,1,,,1,10,16,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,2,3,3,3,3,3,3,1,1,2,2,3,1,3,1,4,3,5,5,3,5,3,4,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,5,7,12,1,2,1,3,43,,4,1,2,,5,,328,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
141,786585,7/30/12 3:56,7/30/12 4:07,642,3,1,1,1,1,2,1,1,,1,10,16,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,1,2,3,1,2,2,1,3,3,2,2,1,3,3,1,3,2,4,5,2,5,4,3,4,5,1,0,0,4,0,1,0,0,0,0,0,0,0,0,5,3,2,12,21,5,5,1,3,41,,3,2,2,,5,,2,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
142,822074,7/30/12 3:18,7/30/12 3:30,761,1,1,1,1,2,2,1,21,_çáè__,2,3,10,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,2,3,1,3,1,1,1,1,1,2,3,2,2,1,1,1,2,3,4,5,3,4,3,4,4,3,1,0,0,0,0,1,0,3,0,0,0,0,0,0,5,3,1,14,18,1,19,1,3,41,,5,2,2,,5,,602,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
143,961521,7/27/12 3:45,7/27/12 3:54,540,3,1,1,1,3,2,1,31,_ÑÑ__Ô,2,6,2,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,2,1,2,3,3,2,2,2,3,3,2,2,2,2,3,4,4,4,4,4,4,4,3,3,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,12,2,8,2,5,1,3,41,,2,2,2,,5,,272,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
144,973006,7/27/12 2:44,7/27/12 2:56,674,3,1,1,1,3,2,1,21,Œ¨ù_ù´,2,5,2,2,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,3,3,1,1,2,2,1,2,2,2,1,1,3,2,2,1,5,3,5,4,4,4,4,3,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,16,5,10,1,1,1,4,22,100076,2,2,2,,5,,233,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
145,998451,7/29/12 8:06,7/29/12 8:15,580,5,1,1,1,1,3,1,1,,1,10,16,3,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,2,1,1,3,1,1,3,1,3,3,2,3,1,1,1,1,4,4,5,5,4,4,4,4,4,4,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,12,10,19,3,14,1,3,34,,5,2,2,,5,,654,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
146,1046909,7/30/12 5:37,7/30/12 5:46,548,3,1,1,1,1,2,1,1,,1,10,16,3,,,3,,,,,,,,,,,,,,,,,3,,,,,,,,2,1,1,1,3,2,3,3,2,2,3,1,2,3,1,3,3,3,5,5,2,4,1,4,5,4,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,3,1,25,2,4,18,1,3,48,,6,1,1,,5,,291,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
147,1050502,7/30/12 7:40,7/30/12 7:50,570,3,1,1,1,1,2,1,1,,1,10,16,3,,,2,,,,,,,,,,,,,,,,,2,,,,,,,,2,1,2,2,1,3,1,2,3,2,1,2,1,3,1,2,3,3,5,5,2,5,3,4,4,4,1,0,0,0,0,1,0,3,4,0,0,0,3,0,0,2,2,5,12,5,8,1,3,45,,5,1,2,,5,,106,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
148,1109255,7/29/12 6:55,7/29/12 7:19,1455,3,1,1,1,3,2,1,38,_çáè__,2,3,8,3,,,4,,,,,,,,,,,,,,,,,4,,,,,,,,2,1,2,1,3,1,2,1,3,3,3,2,2,2,3,2,3,,5,5,4,4,3,4,5,5,1,0,0,0,0,0,0,3,0,0,0,0,0,0,5,1,19,10,9,3,13,1,3,38,,5,2,2,,5,,103,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
149,1113824,7/27/12 5:25,7/27/12 5:36,673,3,1,1,1,1,2,1,,,1,10,16,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,2,1,1,3,3,1,2,1,2,1,2,1,2,2,2,2,3,5,5,3,5,2,4,5,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,11,5,4,1,19,1,3,41,,4,7,6,,5,,364,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
150,1246228,7/29/12 4:29,7/29/12 4:39,560,3,1,1,1,1,2,1,,,1,10,16,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,3,1,2,1,1,1,2,3,1,3,1,2,2,2,3,3,4,5,5,4,4,3,5,5,5,1,0,0,4,0,1,2,0,4,0,0,0,0,0,5,3,2,5,46,3,19,1,3,46,,5,1,2,,5,,237,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
151,1255523,7/27/12 12:18,7/27/12 12:26,494,3,1,1,1,1,2,1,,,1,10,16,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,2,2,2,3,1,3,1,2,3,1,2,3,1,3,1,4,5,2,5,5,4,2,3,3,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,46,23,24,1,,,,,,,,,,2,,137,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
152,1287708,7/30/12 6:42,7/30/12 6:42,31,3,1,1,1,1,2,1,1,,1,10,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
153,1334611,7/30/12 6:44,7/30/12 6:55,688,3,1,1,1,1,2,1,1,,1,10,16,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,2,1,2,1,2,2,2,3,1,2,3,1,3,1,3,3,2,4,5,3,5,4,3,4,4,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,5,9,14,1,5,1,3,38,,4,2,2,,5,,902,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
154,1346921,7/30/12 8:40,7/30/12 8:49,530,3,1,1,1,1,2,1,1,,1,10,16,2,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,2,3,3,3,1,2,3,2,1,2,3,3,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,199,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
155,1366507,7/29/12 7:22,7/29/12 7:33,626,3,1,1,1,3,2,1,2,A6,2,1,6,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,1,3,2,3,3,1,3,1,2,3,3,3,2,4,4,5,5,4,5,4,3,5,5,1,0,0,0,0,0,0,3,0,0,0,0,0,0,5,1,1,2,3,3,15,1,3,39,,5,2,2,,5,,688,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
156,1367185,7/30/12 4:14,7/30/12 4:24,608,3,1,1,1,1,2,1,1,,1,10,16,3,,,4,,,,,,,,,,,,,,,,,4,,,,,,,,2,1,2,1,1,3,3,3,1,2,1,1,2,1,2,2,3,3,3,5,2,5,2,3,4,4,1,0,0,0,0,1,0,3,0,0,0,0,0,0,5,3,5,13,22,5,5,1,3,50,,5,1,1,,5,,177,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
157,1420989,7/27/12 6:10,7/27/12 6:23,804,3,1,1,1,3,2,1,21,_çáè__,2,8,6,1,6,,,6,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,3,3,1,2,1,1,3,3,2,2,1,1,4,3,5,5,4,2,3,4,4,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,2,2,1,14,5,10,1,4,37,102209,2,3,2,,5,,382,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
158,1422354,7/29/12 3:38,7/29/12 3:48,636,3,1,1,1,1,2,1,,,1,10,16,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,1,3,2,2,1,2,2,1,1,2,3,1,3,1,3,3,2,5,5,3,5,3,4,5,5,1,0,0,0,0,1,2,3,0,0,0,0,0,0,5,3,6,14,22,1,5,1,3,43,,5,2,2,,5,,108,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
159,1461441,7/30/12 7:20,7/30/12 7:30,601,3,1,1,1,1,2,1,1,,1,10,16,2,,6,,,,,,,,,,6,,,,,,,,,,,,,,,,2,2,3,3,3,3,2,1,2,2,2,3,1,3,3,1,2,3,4,5,3,4,3,3,4,4,1,0,0,0,0,1,0,3,0,0,0,0,0,0,5,3,5,7,14,5,5,1,3,38,,4,2,2,,5,,788,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
160,1467503,7/30/12 8:51,7/30/12 8:51,0,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183),MSIE 8.0,Windows NT 6.1,127.0.0.1,1
